,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist
297,0.782,0.633,5,-5.952,0,0.0312,0.249,6.8e-05,0.0947,0.67,124.991,audio_features,2NJPmuHPZSY0ZgWPn9hw1i,spotify:track:2NJPmuHPZSY0ZgWPn9hw1i,https://api.spotify.com/v1/tracks/2NJPmuHPZSY0ZgWPn9hw1i,https://api.spotify.com/v1/audio-analysis/2NJPmuHPZSY0ZgWPn9hw1i,155520,4,CANDLELIGHT,florian frank
298,0.714,0.798,1,-6.164,1,0.147,0.0701,3.16e-06,0.107,0.402,124.918,audio_features,4NnaH96zGqikLRR2KPWUSD,spotify:track:4NnaH96zGqikLRR2KPWUSD,https://api.spotify.com/v1/tracks/4NnaH96zGqikLRR2KPWUSD,https://api.spotify.com/v1/audio-analysis/4NnaH96zGqikLRR2KPWUSD,150401,4,SOS,Glasperlenspiel
299,0.636,0.575,5,-7.781,1,0.0756,0.435,0.00154,0.116,0.564,179.958,audio_features,480dxcx2AKaFrtwTg0fHXK,spotify:track:480dxcx2AKaFrtwTg0fHXK,https://api.spotify.com/v1/tracks/480dxcx2AKaFrtwTg0fHXK,https://api.spotify.com/v1/audio-analysis/480dxcx2AKaFrtwTg0fHXK,139312,4,Melatonin,Vanessa Mai
300,0.674,0.473,1,-9.64,1,0.132,0.333,6.1e-05,0.0914,0.386,96.945,audio_features,67iP0tSPgIld3OqlzF9pec,spotify:track:67iP0tSPgIld3OqlzF9pec,https://api.spotify.com/v1/tracks/67iP0tSPgIld3OqlzF9pec,https://api.spotify.com/v1/audio-analysis/67iP0tSPgIld3OqlzF9pec,152632,4,Ich lass dich nicht los,Pietro Lombardi
301,0.7,0.757,1,-3.84,1,0.0641,0.073,0.0,0.314,0.927,173.006,audio_features,7f49t3MFY9yqmX6vBvlQd8,spotify:track:7f49t3MFY9yqmX6vBvlQd8,https://api.spotify.com/v1/tracks/7f49t3MFY9yqmX6vBvlQd8,https://api.spotify.com/v1/audio-analysis/7f49t3MFY9yqmX6vBvlQd8,202399,4,Gute Nachrichten,Florian Künstler
302,0.788,0.548,1,-6.09,0,0.11,0.516,3.37e-05,0.127,0.613,85.012,audio_features,0s4Aj0rrBp8mJwiaiGo79U,spotify:track:0s4Aj0rrBp8mJwiaiGo79U,https://api.spotify.com/v1/tracks/0s4Aj0rrBp8mJwiaiGo79U,https://api.spotify.com/v1/audio-analysis/0s4Aj0rrBp8mJwiaiGo79U,161400,4,Nie Wieder Lieben,SEELEMANN
303,0.864,0.493,1,-8.627,1,0.302,0.244,0.0,0.121,0.525,134.975,audio_features,3WB8ACzQwlD1eZA3j448XD,spotify:track:3WB8ACzQwlD1eZA3j448XD,https://api.spotify.com/v1/tracks/3WB8ACzQwlD1eZA3j448XD,https://api.spotify.com/v1/audio-analysis/3WB8ACzQwlD1eZA3j448XD,166234,4,Kein Happy End,Paula Hartmann
304,0.684,0.519,8,-7.639,1,0.101,0.226,0.00102,0.106,0.573,179.877,audio_features,7EtfwHVS8FcciOBU1VnT8G,spotify:track:7EtfwHVS8FcciOBU1VnT8G,https://api.spotify.com/v1/tracks/7EtfwHVS8FcciOBU1VnT8G,https://api.spotify.com/v1/audio-analysis/7EtfwHVS8FcciOBU1VnT8G,152583,4,WENN DU MICH VERMISST,FOURTY
305,0.798,0.573,7,-6.24,1,0.046,0.0653,3.28e-05,0.136,0.569,116.937,audio_features,1wTqQEk1SbsZ9Pf4jZ8owK,spotify:track:1wTqQEk1SbsZ9Pf4jZ8owK,https://api.spotify.com/v1/tracks/1wTqQEk1SbsZ9Pf4jZ8owK,https://api.spotify.com/v1/audio-analysis/1wTqQEk1SbsZ9Pf4jZ8owK,184493,4,Tanz für Dich,Lejo
306,0.817,0.573,0,-7.795,0,0.0969,0.226,0.000117,0.34,0.265,119.987,audio_features,7yy5nocxG1Lqbs9sbAQ8Ti,spotify:track:7yy5nocxG1Lqbs9sbAQ8Ti,https://api.spotify.com/v1/tracks/7yy5nocxG1Lqbs9sbAQ8Ti,https://api.spotify.com/v1/audio-analysis/7yy5nocxG1Lqbs9sbAQ8Ti,166013,4,Jalousien,ART
307,0.737,0.71,11,-8.749,0,0.0286,0.0417,9.87e-05,0.431,0.961,121.971,audio_features,0VWhOA6sDGSBPXT9O280QV,spotify:track:0VWhOA6sDGSBPXT9O280QV,https://api.spotify.com/v1/tracks/0VWhOA6sDGSBPXT9O280QV,https://api.spotify.com/v1/audio-analysis/0VWhOA6sDGSBPXT9O280QV,168075,4,LASS DIE MUSIK AN,LOTTE
308,0.731,0.625,11,-6.812,0,0.043,0.387,0.00014,0.102,0.437,142.084,audio_features,3j2SqIXv55gkfLZQIWb70i,spotify:track:3j2SqIXv55gkfLZQIWb70i,https://api.spotify.com/v1/tracks/3j2SqIXv55gkfLZQIWb70i,https://api.spotify.com/v1/audio-analysis/3j2SqIXv55gkfLZQIWb70i,149132,4,Heimlich weinen,Julita
309,0.69,0.739,2,-6.57,1,0.0396,0.0315,1.2e-06,0.0586,0.801,92.46,audio_features,1bowzKzoHJCERyTKgdt7zj,spotify:track:1bowzKzoHJCERyTKgdt7zj,https://api.spotify.com/v1/tracks/1bowzKzoHJCERyTKgdt7zj,https://api.spotify.com/v1/audio-analysis/1bowzKzoHJCERyTKgdt7zj,184182,4,Von dir ein Tattoo,Josh.
310,0.65,0.654,1,-5.197,0,0.0396,0.308,6.45e-05,0.159,0.294,78.927,audio_features,7AYSARgq4UbBqE7iqfwBGq,spotify:track:7AYSARgq4UbBqE7iqfwBGq,https://api.spotify.com/v1/tracks/7AYSARgq4UbBqE7iqfwBGq,https://api.spotify.com/v1/audio-analysis/7AYSARgq4UbBqE7iqfwBGq,151307,4,Keine Liebe,Massimo
311,0.596,0.801,11,-5.841,0,0.0469,0.0224,2.24e-06,0.0933,0.704,164.904,audio_features,0DZqLgM6JxN5DGcJvvcrQF,spotify:track:0DZqLgM6JxN5DGcJvvcrQF,https://api.spotify.com/v1/tracks/0DZqLgM6JxN5DGcJvvcrQF,https://api.spotify.com/v1/audio-analysis/0DZqLgM6JxN5DGcJvvcrQF,175947,4,Alles so leicht,Tina Naderer
312,0.593,0.567,8,-9.19,1,0.0583,0.562,0.000718,0.462,0.482,79.963,audio_features,0dMKGsSdPXA17cUOfg7I8Y,spotify:track:0dMKGsSdPXA17cUOfg7I8Y,https://api.spotify.com/v1/tracks/0dMKGsSdPXA17cUOfg7I8Y,https://api.spotify.com/v1/audio-analysis/0dMKGsSdPXA17cUOfg7I8Y,123500,4,Wolke 7,Fabian Wegerer
313,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4,Don't Stop Me Now - Remastered 2011,Queen
314,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4,Don't Stop Believin',Journey
315,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4,What Makes You Beautiful,One Direction
316,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4,Radioactive,Imagine Dragons
317,0.397,0.386,0,-10.405,0,0.0503,0.271,0.0,0.188,0.21,144.242,audio_features,6l8GvAyoUZwWDgF1e4822w,spotify:track:6l8GvAyoUZwWDgF1e4822w,https://api.spotify.com/v1/tracks/6l8GvAyoUZwWDgF1e4822w,https://api.spotify.com/v1/audio-analysis/6l8GvAyoUZwWDgF1e4822w,355400,4,Bohemian Rhapsody,Queen
318,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,audio_features,0qwcGscxUHGZTgq0zcaqk1,spotify:track:0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,214320,4,Here's to Never Growing Up,Avril Lavigne
319,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173,4,Ex's & Oh's,Elle King
320,0.79,0.616,0,-7.443,1,0.0596,0.0589,6.55e-05,0.171,0.473,130.009,audio_features,7n6ibfsRHhCb1Ccl9Fg2CZ,spotify:track:7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/tracks/7n6ibfsRHhCb1Ccl9Fg2CZ,https://api.spotify.com/v1/audio-analysis/7n6ibfsRHhCb1Ccl9Fg2CZ,284413,4,Scream & Shout,will.i.am
321,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,Last Friday Night (T.G.I.F.),Katy Perry
322,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,6mnjcTmK8TewHfyOp3fC9C,spotify:track:6mnjcTmK8TewHfyOp3fC9C,https://api.spotify.com/v1/tracks/6mnjcTmK8TewHfyOp3fC9C,https://api.spotify.com/v1/audio-analysis/6mnjcTmK8TewHfyOp3fC9C,211920,4,Die Young,Kesha
323,0.911,0.709,10,-4.139,0,0.0673,0.105,0.0,0.0491,0.365,94.979,audio_features,3oqCnpAoHf3SDFynxx7AU4,spotify:track:3oqCnpAoHf3SDFynxx7AU4,https://api.spotify.com/v1/tracks/3oqCnpAoHf3SDFynxx7AU4,https://api.spotify.com/v1/audio-analysis/3oqCnpAoHf3SDFynxx7AU4,199938,4,Fancy,Iggy Azalea
324,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,210627,4,Starships,Nicki Minaj
325,0.743,0.717,1,-5.521,0,0.0299,0.0223,0.0,0.0678,0.88,120.025,audio_features,6chdRBWviHlm7JAtwgflBP,spotify:track:6chdRBWviHlm7JAtwgflBP,https://api.spotify.com/v1/tracks/6chdRBWviHlm7JAtwgflBP,https://api.spotify.com/v1/audio-analysis/6chdRBWviHlm7JAtwgflBP,189840,4,Maps,Maroon 5
326,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,audio_features,2UZtI2HUyLRzqBjodvcUmY,spotify:track:2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/tracks/2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/audio-analysis/2UZtI2HUyLRzqBjodvcUmY,233173,4,Rx (Medicate),Theory of a Deadman
327,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893,4,Like A G6,Far East Movement
328,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4,In the Name of Love,Martin Garrix
329,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,Demons,Imagine Dragons
330,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,audio_features,1cOyWWUr3oXJIxY0AjJEx9,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,185194,4,YOUTH,Troye Sivan
331,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,audio_features,7pNC5ZIKtwUK0ReSpM3P9f,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,209423,4,Black Widow,Iggy Azalea
332,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,My House,Flo Rida
333,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,audio_features,0KpfYajJVVGgQ32Dby7e9i,spotify:track:0KpfYajJVVGgQ32Dby7e9i,https://api.spotify.com/v1/tracks/0KpfYajJVVGgQ32Dby7e9i,https://api.spotify.com/v1/audio-analysis/0KpfYajJVVGgQ32Dby7e9i,216667,4,"Hey, Soul Sister",Train
334,0.383,0.861,4,-2.816,0,0.0777,0.0038,0.0,0.11,0.48,176.084,audio_features,0yhPEz5KxlDwckGJaMlZqM,spotify:track:0yhPEz5KxlDwckGJaMlZqM,https://api.spotify.com/v1/tracks/0yhPEz5KxlDwckGJaMlZqM,https://api.spotify.com/v1/audio-analysis/0yhPEz5KxlDwckGJaMlZqM,228360,4,Centuries,Fall Out Boy
335,0.614,0.877,2,-3.601,1,0.0708,0.00172,2.95e-06,0.706,0.498,108.015,audio_features,6OZPl7bOm8EOshsVmWH5W8,spotify:track:6OZPl7bOm8EOshsVmWH5W8,https://api.spotify.com/v1/tracks/6OZPl7bOm8EOshsVmWH5W8,https://api.spotify.com/v1/audio-analysis/6OZPl7bOm8EOshsVmWH5W8,189387,4,Immortals,Fall Out Boy
336,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,audio_features,4lCv7b86sLynZbXhfScfm2,spotify:track:4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,227880,4,Firework,Katy Perry
337,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,audio_features,37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,245467,4,Superheroes,The Script
338,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,audio_features,6MAdEUilV2p9RQUqE5bMAK,spotify:track:6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,231693,4,Domino,Jessie J
339,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,audio_features,0Mn3amMRMoabaoTf1Publ4,spotify:track:0Mn3amMRMoabaoTf1Publ4,https://api.spotify.com/v1/tracks/0Mn3amMRMoabaoTf1Publ4,https://api.spotify.com/v1/audio-analysis/0Mn3amMRMoabaoTf1Publ4,205746,4,Confident,Demi Lovato
340,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4,Rather Be (feat. Jess Glynne),Clean Bandit
341,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,audio_features,13P5rwmk2EsoFRIz9UCeh9,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627,4,Cool Kids,Echosmith
342,0.884,0.826,11,-3.672,0,0.0853,0.222,2.29e-06,0.0719,0.465,94.997,audio_features,2hsza71y54ABzmabyNDtM4,spotify:track:2hsza71y54ABzmabyNDtM4,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,192381,4,Hide Away,Daya
343,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038,audio_features,5mvKuE9Lf9ARVXVXA32kK9,spotify:track:5mvKuE9Lf9ARVXVXA32kK9,https://api.spotify.com/v1/tracks/5mvKuE9Lf9ARVXVXA32kK9,https://api.spotify.com/v1/audio-analysis/5mvKuE9Lf9ARVXVXA32kK9,223053,4,Price Tag,Jessie J
344,0.754,0.933,0,-5.786,1,0.0448,0.0199,0.0,0.297,0.75,103.992,audio_features,0ltBH1JNzSvQJPjJpvTu9B,spotify:track:0ltBH1JNzSvQJPjJpvTu9B,https://api.spotify.com/v1/tracks/0ltBH1JNzSvQJPjJpvTu9B,https://api.spotify.com/v1/audio-analysis/0ltBH1JNzSvQJPjJpvTu9B,225000,4,Whistle,Flo Rida
345,0.471,0.802,1,-3.599,0,0.27,0.0125,1.45e-06,0.702,0.653,88.615,audio_features,3ge54HUrk1ht3EX5SMhIzZ,spotify:track:3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/tracks/3ge54HUrk1ht3EX5SMhIzZ,https://api.spotify.com/v1/audio-analysis/3ge54HUrk1ht3EX5SMhIzZ,213507,4,NO,Meghan Trainor
346,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,357p2KRTBXeGGw6YfUI1nH,spotify:track:357p2KRTBXeGGw6YfUI1nH,https://api.spotify.com/v1/tracks/357p2KRTBXeGGw6YfUI1nH,https://api.spotify.com/v1/audio-analysis/357p2KRTBXeGGw6YfUI1nH,182667,4,Lips Are Movin,Meghan Trainor
347,0.439,0.891,0,-4.764,1,0.057,0.0122,0.0,0.547,0.695,148.599,audio_features,7yCPwWs66K8Ba5lFuU2bcx,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,https://api.spotify.com/v1/tracks/7yCPwWs66K8Ba5lFuU2bcx,https://api.spotify.com/v1/audio-analysis/7yCPwWs66K8Ba5lFuU2bcx,168000,4,All The Small Things,blink-182
348,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,6g6A7qNhTfUgOSH7ROOxTD,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/tracks/6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/audio-analysis/6g6A7qNhTfUgOSH7ROOxTD,177685,4,Talk Dirty (feat. 2 Chainz),Jason Derulo
349,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Stressed Out,Twenty One Pilots
350,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,7 Years,Lukas Graham
351,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,audio_features,4XNrMwGx1SqP01sqkGTDmo,spotify:track:4XNrMwGx1SqP01sqkGTDmo,https://api.spotify.com/v1/tracks/4XNrMwGx1SqP01sqkGTDmo,https://api.spotify.com/v1/audio-analysis/4XNrMwGx1SqP01sqkGTDmo,219467,4,One More Night,Maroon 5
352,0.309,0.775,1,-4.915,1,0.0546,0.258,0.0,0.102,0.279,84.731,audio_features,6B8CAgQ38mWf7xTvFtC0BB,spotify:track:6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/tracks/6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/audio-analysis/6B8CAgQ38mWf7xTvFtC0BB,231212,4,Burn,Ellie Goulding
353,0.667,0.771,7,-4.269,0,0.052,0.0299,1.16e-06,0.0998,0.688,139.951,audio_features,5I9Py57H8vqanuNhUVcLHN,spotify:track:5I9Py57H8vqanuNhUVcLHN,https://api.spotify.com/v1/tracks/5I9Py57H8vqanuNhUVcLHN,https://api.spotify.com/v1/audio-analysis/5I9Py57H8vqanuNhUVcLHN,212493,4,Applause,Lady Gaga
354,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.36,79.991,audio_features,1jdNcAD8Ir58RlsdGjJJdx,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,https://api.spotify.com/v1/tracks/1jdNcAD8Ir58RlsdGjJJdx,https://api.spotify.com/v1/audio-analysis/1jdNcAD8Ir58RlsdGjJJdx,161227,4,Ho Hey,The Lumineers
355,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,3zKST4nk4QJE77oLjUZ0Ng,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/audio-analysis/3zKST4nk4QJE77oLjUZ0Ng,255093,4,Hey Brother,Avicii
356,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,audio_features,7DFNE7NO0raLIUbgzY2rzm,spotify:track:7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/audio-analysis/7DFNE7NO0raLIUbgzY2rzm,252867,4,Let Her Go,Passenger
357,0.66,0.798,1,-5.326,0,0.162,0.0226,2.2e-05,0.103,0.627,103.022,audio_features,3cySlItpiPiIAzU3NyHCJf,spotify:track:3cySlItpiPiIAzU3NyHCJf,https://api.spotify.com/v1/tracks/3cySlItpiPiIAzU3NyHCJf,https://api.spotify.com/v1/audio-analysis/3cySlItpiPiIAzU3NyHCJf,193987,4,Problem,Ariana Grande
358,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4,When I Was Your Man,Bruno Mars
359,0.553,0.674,11,-6.057,0,0.045,0.00117,0.0,0.16,0.369,91.958,audio_features,1mwt9hzaH7idmC5UCoOUkz,spotify:track:1mwt9hzaH7idmC5UCoOUkz,https://api.spotify.com/v1/tracks/1mwt9hzaH7idmC5UCoOUkz,https://api.spotify.com/v1/audio-analysis/1mwt9hzaH7idmC5UCoOUkz,225200,4,Diamonds,Rihanna
360,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,audio_features,2Oj5BXOY01EDuJhVYNlEoq,spotify:track:2Oj5BXOY01EDuJhVYNlEoq,https://api.spotify.com/v1/tracks/2Oj5BXOY01EDuJhVYNlEoq,https://api.spotify.com/v1/audio-analysis/2Oj5BXOY01EDuJhVYNlEoq,192693,5,Safe And Sound,Capital Cities
361,0.548,0.788,7,-4.115,0,0.0495,0.00905,0.000167,0.0966,0.576,80.047,audio_features,7Gkphzdh5ouurEt7JT49Yu,spotify:track:7Gkphzdh5ouurEt7JT49Yu,https://api.spotify.com/v1/tracks/7Gkphzdh5ouurEt7JT49Yu,https://api.spotify.com/v1/audio-analysis/7Gkphzdh5ouurEt7JT49Yu,231733,4,Come & Get It,Selena Gomez
362,0.506,0.765,8,-4.772,1,0.0877,0.0806,0.0,0.275,0.551,173.945,audio_features,7ukQvPuGUBZt88WveKBGAD,spotify:track:7ukQvPuGUBZt88WveKBGAD,https://api.spotify.com/v1/tracks/7ukQvPuGUBZt88WveKBGAD,https://api.spotify.com/v1/audio-analysis/7ukQvPuGUBZt88WveKBGAD,211533,4,Heart Attack,Demi Lovato
363,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,audio_features,6qOEjO2IUD7PjtpsXawq0d,spotify:track:6qOEjO2IUD7PjtpsXawq0d,https://api.spotify.com/v1/tracks/6qOEjO2IUD7PjtpsXawq0d,https://api.spotify.com/v1/audio-analysis/6qOEjO2IUD7PjtpsXawq0d,224920,4,Girl On Fire,Alicia Keys
364,0.729,0.777,8,-5.112,1,0.0293,0.13,0.0,0.0541,0.527,104.946,audio_features,7h8Ud480Fm4ReUVxgFF9ZX,spotify:track:7h8Ud480Fm4ReUVxgFF9ZX,https://api.spotify.com/v1/tracks/7h8Ud480Fm4ReUVxgFF9ZX,https://api.spotify.com/v1/audio-analysis/7h8Ud480Fm4ReUVxgFF9ZX,228293,4,Rolling In The Deep,Adele
